JobId, User, Release, TagSet, Status, DataSet, Dir
501 agapitos CMSSW_5_3_3_patch2 V17-5 Processing /GJets_HT-200To400_8TeV-madgraph_v2/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM 2012_11_29_18_15_22
501 agapitos CMSSW_5_3_3_patch2 V17-5 Processing /GJets_HT-400ToInf_8TeV-madgraph_v2/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM 2012_11_29_18_15_22
508 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012D-PromptReco-v1/AOD 2012_12_04_16_51_31
508 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /HTMHT/Run2012D-PromptReco-v1/AOD 2012_12_04_16_51_31
508 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /JetHT/Run2012D-PromptReco-v1/AOD 2012_12_04_16_51_31
508 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /SingleMu/Run2012D-PromptReco-v1/AOD 2012_12_04_16_51_31
508 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /SinglePhoton/Run2012D-PromptReco-v1/AOD 2012_12_04_16_51_31
513 agapitos CMSSW_5_3_3_patch2 V17-5 Processing /MuHad/Run2012D-PromptReco-v1/AOD 2013_01_10_09_39_27
514 agapitos CMSSW_5_3_3_patch2 V17-5 Processing /ElectronHad/Run2012D-PromptReco-v1/AOD 2013_01_10_09_56_25
525 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /SingleMu/Run2012D-PromptReco-v1/AOD 2013_01_18_14_00_11
526 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /SinglePhoton/Run2012D-PromptReco-v1/AOD 2013_01_18_14_15_51
527 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /HTMHT/Run2012D-PromptReco-v1/AOD 2013_01_18_14_35_20
528 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /JetHT/Run2012D-PromptReco-v1/AOD 2013_01_18_14_53_02
529 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012D-PromptReco-v1/AOD 2013_01_18_15_15_54
539 clucas CMSSW_5_3_3_patch2 V17-12 Processing /SMS-T2cc_NoFilter_mStop-175to250_mLSP-95to240_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM 2013_01_27_11_07_05
541 karage CMSSW_5_3_3_patch2 V17-5 Processing /DoubleElectron/Run2012C-24Aug2012-v1/AOD 2013_02_19_15_04_20
544 karage CMSSW_5_3_3_patch2 V17-5 Complete /DoubleElectron/Run2012C-PromptReco-v2/AOD 2013_02_07_00_23_30
545 karage CMSSW_5_3_3_patch2 V17-5 Complete /DoubleElectron/Run2012D-PromptReco-v1/AOD 2013_02_07_00_36_45
555 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012A-13Jul2012-v1/AOD 2013_02_22_16_27_41
557 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012C-PromptReco-v2/AOD 2013_02_22_17_07_36
558 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012C-24Aug2012-v1/AOD 2013_02_22_17_43_13
559 nsaoulid CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012A-recover-06Aug2012-v1/AOD 2013_04_07_19_35_25
560 nsaoulid CMSSW_5_3_3_patch2 V17-5 Processing /MuEG/Run2012A-13Jul2012-v1/AOD 2013_04_07_13_25_43
561 nsaoulid CMSSW_5_3_3_patch2 V17-5 Processing /MuEG/Run2012A-recover-06Aug2012-v1/AOD 2013_04_07_13_37_45
562 nsaoulid CMSSW_5_3_3_patch2 V17-5 Processing /MuEG/Run2012B-13Jul2012-v1/AOD 2013_04_07_13_47_41
563 nsaoulid CMSSW_5_3_3_patch2 V17-5 Processing /MuEG/Run2012C-24Aug2012-v1/AOD 2013_04_07_14_01_15
564 nsaoulid CMSSW_5_3_3_patch2 V17-5 Processing /MuEG/Run2012C-PromptReco-v2/AOD 2013_04_07_14_12_55
565 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /MuEG/Run2012D-PromptReco-v1/AOD 2013_04_05_13_42_27
566 clucas CMSSW_5_3_3_patch2 V17-12 Processing /SMS-MadGraph_2J_T2cc_NoFilter_mStop-100to250_mLSP-20to230_8TeV-Pythia6Zstar/Summer12-START52_V9_FSIM-v1/AODSIM 2013_02_13_12_36_49
567 yeshaq CMSSW_5_3_3_patch2 V17-5 Processing /DoubleMu/Run2012B-13Jul2012-v4/AOD 2013_02_22_16_43_37
570 agapitos CMSSW_5_3_3_patch2 V17-5 Complete /TTWJets_8TeV-madgraph/Summer12_DR53X-PU_S10_START53_V7A-v1/AODSIM 2013_02_22_18_43_34
573 yeshaq CMSSW_5_3_3_patch2 V17-12 Processing /SMS-MadGraph_2J_T2cc_NoFilter_mStop-100to250_mLSP-20to230_8TeV-Pythia6Zstar/Summer12-START52_V9_FSIM-v1/AODSIM 2013_02_24_14_08_00
574 yeshaq CMSSW_5_3_3_patch2 V17-12 Processing /SMS-T2cc_NoFilter_mStop-175to250_mLSP-95to240_8TeV-Pythia6Z/Summer12-START52_V9_FSIM-v1/AODSIM 2013_02_24_14_52_11
